"","surveyor_id","general_detail.genral_detail0.district","general_detail.genral_detail0.vdc","general_detail.genral_detail0.ward","general_detail.genral_detail0.location","general_detail.school.school_name","general_detail.school.image_school_name","general_detail.emis.school_code","general_detail.emis.school_emis","general_detail.verification.save_name","general_detail.verification.verified.yes","general_detail.school_type","general_detail.school_level.kindergarten","general_detail.school_level.primary","general_detail.school_level.lower_secondary","general_detail.school_level.secondary","general_detail.school_level.higher_secondary","general_detail.school_level.higher_education","general_detail.school_level.other","general_detail.school_level_other","general_detail.general_detail_1.number_pupils_staff","general_detail.general_detail_1.number_pupils_staff_estimate","general_detail.surveyed_date","general_detail.senior_surveyor","general_detail.surveyor","general_detail.gps_coordinates","general_detail._gps_coordinates_latitude","general_detail._gps_coordinates_longitude","general_detail._gps_coordinates_altitude","general_detail._gps_coordinates_precision","general_detail.weather_condition","general_detail.weather_condition_other","general_detail.school_contacts","general_detail.contacts_count","general_detail.contacts.1..contact_phone","general_detail.contacts.1..contact_photo","general_detail.contacts.1..contact_name","general_detail.contacts.1..years","general_detail.contacts.1..contact_position","general_detail.contacts.2..contact_phone","general_detail.contacts.2..contact_position","general_detail.contacts.2..contact_email","general_detail.contacts.2..contact_name","general_detail.contacts.2..years","general_detail.contacts.2..contact_photo","general_detail.contacts.1..contact_email","general_detail.contacts.2..contact_position_other","general_detail.contacts.1..contact_position_other","general_detail.contacts.3..contact_phone","general_detail.contacts.3..contact_photo","general_detail.contacts.3..contact_name","general_detail.contacts.3..years","general_detail.contacts.3..contact_position","general_detail.contacts.3..contact_email","general_detail.contacts.3..contact_position_other","exposure.exposure_1.travel_time_to_building_material.on_foot_building_material","exposure.exposure_1.travel_time_to_building_material.motorbike_building_material","exposure.exposure_1.travel_time_to_building_material.car_building_material","exposure.exposure_1.travel_time_to_building_material.truck_building_material","exposure.exposure_1.travel_time_to_building_material.other_1","exposure.exposure_1.travel_time_to_building_material.other_building_material","exposure.exposure_1.travel_time_to_building_material.comment_travel_time_to_major_town","exposure.exposure_2.travel_time_to_major_town.on_foot_travel_time_to_major_town","exposure.exposure_2.travel_time_to_major_town.motorbike_travel_time_to_major_town","exposure.exposure_2.travel_time_to_major_town.car_travel_time_to_major_town","exposure.exposure_2.travel_time_to_major_town.truck_travel_time_to_major_town","exposure.exposure_2.travel_time_to_major_town.other_2","exposure.exposure_2.travel_time_to_major_town.other_travel_time_to_major_tim","exposure.exposure_2.travel_time_to_major_town.comment_travel_time_to_major_town","exposure.exposure_3.distance_river","exposure.exposure_3.comment_distance_river","flooding.exposure_4.risk_of_flooding","flooding.exposure_4.comment_risk_of_flooding","flooding.exposure_4.image_risk_of_flooding","flooding.flooding_risk.last_flood_event","flooding.flooding_risk.exposure_5.flood_height","flooding.flooding_risk.exposure_5.comment_flood_height","flooding.flooding_risk.exposure_5.image_flood_height","flooding.flooding_risk.exposure_6.flood_mitigation_measures.flood_barriers","flooding.flooding_risk.exposure_6.flood_mitigation_measures.water_exclusion","flooding.flooding_risk.exposure_6.flood_mitigation_measures.flood_storage","flooding.flooding_risk.exposure_6.flood_mitigation_measures.flood_control_structure","flooding.flooding_risk.exposure_6.flood_mitigation_measures.water_diversion","flooding.flooding_risk.exposure_6.flood_mitigation_measures.none","flooding.flooding_risk.exposure_6.comment_flood_mitigation_measures","flooding.flooding_risk.exposure_6.image_flood_mitigation_measures","flooding.exposure_7.man_made_drainage","flooding.exposure_7.comment_man_made_drainage","flooding.exposure_7.image_man_made_drainage","flooding.exposure_8.drainage_system_culverts_overflowed","flooding.exposure_8.comment_drainage_system_culverts_overflowed","flooding.exposure_8.image_drainage_system_culverts_overflowed","landslide.exposure_9.landslide_risk.slope_stabilisation","landslide.exposure_9.landslide_risk.retention_wall","landslide.exposure_9.landslide_risk.rock_fall","landslide.exposure_9.landslide_risk.avalanche","landslide.exposure_9.landslide_risk.heavy_erosion","landslide.exposure_9.landslide_risk.none","landslide.exposure_9.image_landslide_risk","landslide.exposure_10.landslide_history","landslide.exposure_10.comment_landslide_history","topography.general_terrain","topography.general_terrain_other","topography.exposure_11.general_topography.flat","topography.exposure_11.general_topography.terraced","topography.exposure_11.general_topography.sloping_site","topography.exposure_11.general_topography.school_near_base_of_slope","topography.exposure_11.general_topography.top_of_hill","topography.exposure_11.comment_general_topography","topography.exposure_11.image_general_topography","surroundings.approx_distance_to_road","surroundings.exposure_12.road_condition","surroundings.exposure_12.comment_road_condition","surroundings.exposure_12.image_road_condition","surroundings.exposure_13.linear_feature","surroundings.exposure_13.image_linear_feature","physical_planning.number_of_buildings","physical_planning.physical_planning_1.number_of_tlc","physical_planning.physical_planning_1.image_number_of_tlc","physical_planning.physical_planning_2.funded.unicef","physical_planning.physical_planning_2.funded.ingo","physical_planning.physical_planning_2.funded.ngo","physical_planning.physical_planning_2.funded.community","physical_planning.physical_planning_2.funded.int_donor","physical_planning.physical_planning_2.funded.local_donor","physical_planning.physical_planning_2.funded.dk","physical_planning.physical_planning_2.funded_1.ingo","physical_planning.physical_planning_2.funded_1.ngo","physical_planning.physical_planning_2.funded_1.int_donor","physical_planning.physical_planning_2.funded_1.local_donor","physical_planning.owns_land","physical_planning.owns_land_other","physical_planning.physical_planning_3.safe_location","physical_planning.physical_planning_3.comment_safe_location","physical_planning.physical_planning_3.image_safe_location","physical_planning.physical_planning_4.location_for_tlc","physical_planning.physical_planning_4.comment_safe_location","physical_planning.physical_planning_4.image_safe_location","physical_planning.physical_planning_5.toilet_functioning","physical_planning.physical_planning_5.comment_toilet_functioning","physical_planning.physical_planning_5.image_toilet_functioning","physical_planning.toilet_damaged","physical_planning.physical_planning_6.wash_facilities","physical_planning.physical_planning_6.comment_wash_facilities","physical_planning.physical_planning_6.image_wash_facilities","physical_planning.water_tanks","physical_planning.physical_planning_7.electricity_supply","physical_planning.physical_planning_7.comment_electricity_supply","physical_planning.physical_planning_7.image_electricity_supply","physical_planning.physical_planning_8.backup_generator.generator","physical_planning.physical_planning_8.backup_generator.solar","physical_planning.physical_planning_8.backup_generator.none","physical_planning.physical_planning_8.comment_backup_generator","physical_planning.physical_planning_8.image_backup_generator","physical_planning.physical_planning_9.exit_point","physical_planning.physical_planning_9.comment_exit_point","physical_planning.physical_planning_9.image_exit_point","physical_planning.site_plan","physical_planning.physical_planning_10.proximity_to_unsafe.perimeter_walls","physical_planning.physical_planning_10.proximity_to_unsafe.water_towers","physical_planning.physical_planning_10.proximity_to_unsafe.large_tree","physical_planning.physical_planning_10.proximity_to_unsafe.utility_plant","physical_planning.physical_planning_10.proximity_to_unsafe.chemical_factories","physical_planning.physical_planning_10.proximity_to_unsafe.vulnerable_buildings","physical_planning.physical_planning_10.proximity_to_unsafe.forest","physical_planning.physical_planning_10.proximity_to_unsafe.none","physical_planning.physical_planning_10.proximity_to_unsafe.other","physical_planning.physical_planning_10.proximity_to_unsafe_other","physical_planning.physical_planning_10.comment_proximity_to_unsafe","physical_planning.physical_planning_10.image_proximity_to_unsafe","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by"
"38","Bda30",31,31021,6,"Tallo damar","Jyoti h.s.",NA,"0005","EMIS310210005","SCHOOL EMIS310210005","True","public","False","True","False","False","False","False","False",NA,75,NA,"2015-09-30","Madan chitrakar","Susma shrestha","27.36722211 85.15327107 418.0 5.0",27.36722211,85.15327107,418,5,"sunny_fair",NA,1,1,"9845456564",NA,"Prem nath sapkota",27,"teacher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,"Construction materials should be",NA,NA,NA,1.5,NA,NA,NA,10,"The construction materials should be transported from hetauda","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,NA,"less_than_10m","unsurfaced_road_good",NA,"1443598319743.jpg","no",NA,3,1,"1443598411774.jpg","False","False","True","False","False","False","False",NA,"Training by cewin",NA,NA,"school",NA,"yes","There is open space in the school compound","1443598490585.jpg","yes","Yes there is an open space in school","1443598518277.jpg",1,"The existing toilet is functioning","1443598550485.jpg",0,"running_water","There is one small reservoir tank fitted with tap","1443598587566.jpg","no","no",NA,NA,"False","False","True",NA,NA,"_1","There is only one gate to exit","1443598619643.jpg","1443668920438.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:ef107bbc-20c6-460e-87e2-f8d9fdd20382","ef107bbc-20c6-460e-87e2-f8d9fdd20382","2015-10-01T18:44:30",NA,NA,"201509251214",NA,"None"
"46","Bda30",31,31020,1,"Bhairab dada","Bhairab pra  v","1443677487730.jpg","0007","EMIS310200007","SCHOOL EMIS310200007","True","public","False","True","False","False","False","False","False",NA,65,NA,"2015-10-01","Dipak giri","Bijay kharel","27.43887429 85.0167201 654.5999755859375 4.0",27.43887429,85.0167201,654.599975585938,4,"sunny_fair",NA,1,1,"9845457869","1443677696620.jpg","Mithilesh Kumar mishra",18,"principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,3000,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,"True","True","False","False","True","False","1443678036737.jpg",2050,NA,"mountainous",NA,"False","False","False","False","True",NA,"1443678182628.jpg","more_than_1km","surfaced_road_good","But this school connected to earthen road","1443678370994.jpg","no",NA,3,0,"1443678417543.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,"yes",NA,"1443678465831.jpg","yes",NA,"1443678487338.jpg",2,NA,"1443678564783.jpg",0,"none","Collected rain water use after some treatment, villagers lifted water from very lower tertian","1443678878360.jpg","no",NA,NA,"1443678961664.jpg","False","False","True",NA,NA,"_2",NA,"1443678985985.jpg","1443679028485.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:0bbffab5-b6b1-402d-af04-20ed8430b4be","0bbffab5-b6b1-402d-af04-20ed8430b4be","2015-10-03T03:04:25",NA,NA,"201509251214",NA,"None"
"49","Bda30",31,31020,1,"Chaukitol","Shree jyoti ni ma v","1443596188579.jpg","0015","EMIS310200015","SCHOOL EMIS310200015","True","public","False","False","True","False","False","False","False",NA,150,"betn_100_499","2015-09-30","Dipak giri","Bijay kharel","27.44624536 85.0366889 372.5 5.0",27.44624536,85.0366889,372.5,5,"sunny_fair",NA,1,1,"9855069721","1443596331131.jpg","Pitamber bastola",2,"principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,500,NA,"yes","Gavin wall filling",NA,"2061",1,NA,"1443596616645.jpg","True","False","False","False","False","False","Gavin wall.",NA,"no",NA,NA,NA,NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443596681370.jpg","betn_10_100m","surfaced_road_good","Highway",NA,"no",NA,7,0,"1443596818160.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,"yes",NA,"1443596840435.jpg","yes",NA,"1443596854142.jpg",9,NA,"1443596899178.jpg",0,"running_water",NA,"1443596943356.jpg","yes","yes",NA,"1443596969685.jpg","False","False","True",NA,NA,"_1",NA,"1443596993747.jpg","1443597949181.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:c32abfb1-ee55-4896-a515-e45af87bf6e6","c32abfb1-ee55-4896-a515-e45af87bf6e6","2015-10-03T05:12:52",NA,NA,"201509251214",NA,"None"
"53","Bda30",31,31020,10,"Bhutandevi","Gyanda ma v","1443754450494.jpg","0021","EMIS310200021","SCHOOL EMIS310200021","True","public","False","False","False","True","False","False","False",NA,450,"betn_100_499","2015-10-02","Dipak giri","Bijay kharel","27.42407211 85.023785 414.70001220703125 5.0",27.42407211,85.023785,414.700012207031,5,"sunny_fair",NA,1,1,"9845030142","1443756916736.jpg","Ramesh subedi",3,"principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,1500,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"1443754976920.jpg","no",NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443755004493.jpg","less_than_1m","surfaced_road_good",NA,"1443755027326.jpg","no",NA,4,0,"1443755072353.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Bhutandevi temple","yes",NA,"1443755121503.jpg","yes",NA,"1443755136013.jpg",8,NA,"1443755149402.jpg",0,"running_water",NA,"1443755183909.jpg","yes","yes",NA,"1443755227359.jpg","False","False","True",NA,NA,"_2",NA,"1443755257048.jpg","1443755295406.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:c0de1836-769c-441b-9d42-806578116c96","c0de1836-769c-441b-9d42-806578116c96","2015-10-03T06:36:44",NA,NA,"201509251214",NA,"None"
"54","Bda30",31,31020,1,"Chinaquarter","Shree amar ma v","1443582388766.jpg","0024","EMIS310200024","SCHOOL EMIS310200024","True","public","False","False","False","True","False","False","False",NA,600,"betn_500_999","2015-09-30","Dipak giri","Bijay kharel","27.43287277 85.02625871 387.6000061035156 4.0",27.43287277,85.02625871,387.600006103516,4,"sunny_fair",NA,1,1,"9855032210","1443582840898.jpg","Malati upreti",1,"principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,500,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"1443583344008.jpg","no",NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443583408380.jpg","less_than_10m","surfaced_road_good",NA,"1443583453645.jpg","no",NA,3,0,"1443583505539.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,"no",NA,"1443583525525.jpg","yes",NA,"1443583537814.jpg",11,NA,"1443583589746.jpg",0,"running_water",NA,"1443583801829.jpg","yes","yes",NA,"1443583826633.jpg","False","False","True",NA,NA,"_2",NA,"1443583860164.jpg","1443584483345.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:fb4cc180-56ed-40fb-8b1d-332773bb46cc","fb4cc180-56ed-40fb-8b1d-332773bb46cc","2015-10-03T07:36:52",NA,NA,"201509251214",NA,"None"
"55","Bda30",31,31020,5,"Piple","Bal jyoti ma v","1443768492853.jpg","0025","EMIS310200025","SCHOOL EMIS310200025","True","public","False","False","False","True","False","False","False",NA,500,NA,"2015-10-02","Dipak giri","Bijay kharel","27.41993076 85.0458519 397.70001220703125 5.0",27.41993076,85.0458519,397.700012207031,5,"sunny_fair",NA,1,1,"057520145","1443768791384.jpg","Uddhab prasad uppreti",39,"principal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,7000,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"1443768827580.jpg","no",NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443768856743.jpg","less_than_1m","surfaced_road_good",NA,"1443768870614.jpg","no",NA,7,1,"1443768898334.jpg","False","False","False","False","True","False","False",NA,NA,"CCS italia. USD and terre de homes",NA,"school",NA,"yes",NA,"1443769029758.jpg","yes",NA,"1443769042500.jpg",20,NA,"1443769125520.jpg",3,"running_water",NA,"1443769179824.jpg","yes","yes",NA,NA,"False","True","False",NA,"1443769229000.jpg","_2",NA,"1443769237501.jpg","1443769267592.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:b1f4b409-ec1e-4943-875b-3f6a0a26af98","b1f4b409-ec1e-4943-875b-3f6a0a26af98","2015-10-03T07:56:54",NA,NA,"201509251214",NA,"None"
"58","Bda30",31,31021,7,"Bhulbhule, harnMadi","Jyoti higher secondary","1443578071006.jpg","0005","EMIS310210005","SCHOOL EMIS310210005","True","public","False","False","False","False","True","False","False",NA,599,NA,"2015-09-30","Madan chitrakar","Susma shrestha","27.3749118 85.14734862 410.5 10.0",27.3749118,85.14734862,410.5,10,"sunny_fair",NA,2,2,"9855041557","1443578880513.jpg","Ram saday singh",26,"principal","9845250406","teacher",NA,"Bir bahadur shah",12,"1443578966490.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"The construction materials should be bring from hetaunda",NA,NA,NA,2,NA,NA,"Sand should brought from the river near hetauda",500,"All the construction materials should be brought from hetaunda","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443579255396.jpg","bet_100_1000m","unsurfaced_road_good",NA,"1443579312013.jpg","no",NA,7,1,"1443579490637.jpg","False","False","True","False","False","False","False",NA,"Ciwin",NA,NA,"government",NA,"yes","Yes,there is open ground in school compond","1443579580592.jpg","yes","There s open space","1443579630115.jpg",3,"Three toilets are functoning","1443579856082.jpg",1,"running_water",NA,"1443579896634.jpg","yes","yes"," Electricity supply is connected to School ","1443579944739.jpg","False","False","True","There is only inverter battary",NA,"_1","One main gate only","1443580017353.jpg","1443580076798.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:3f42ef20-5a96-4a40-b40b-757587189b3f","3f42ef20-5a96-4a40-b40b-757587189b3f","2015-10-03T09:19:49",NA,NA,"201509251214",NA,"None"
"71","Bda30",31,31020,9,"Triveni, cement factory road","Triveni Ni Ma V","1443687574422.jpg","0009","EMIS310200009","SCHOOL EMIS310200009","True","public","False","True","True","False","False","False","False",NA,220,"betn_100_499","2015-10-01","Sunil Raj Acharya","Durga Mani Ghimire","27.41483282 85.01462423 398.0 5.0",27.41483282,85.01462423,398,5,"sunny_fair",NA,2,2,"9845029342","1443687844993.jpg","Rudra Ghimire",9,"principal","9845026418","teacher",NA,"Sushila paudel",17,"1443687942188.jpg","Rudra.ghimire23@gmail.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,"Rapati river",NA,NA,NA,0.5,NA,NA,"Rapti river",100,"Reserve tank","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443688167791.jpg","less_than_10m","surfaced_road_good","Gravel road","1443688211246.jpg","no",NA,6,0,"1443688284035.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Hetauda Cement Udhog","yes",NA,"1443688318403.jpg","yes",NA,"1443688348944.jpg",2,"Additional for urin, 1 for gents & 1 for ladies","1443688688253.jpg",NA,"running_water",NA,"1443688656229.jpg","no","yes",NA,"1443688539592.jpg","False","False","True",NA,NA,"_2",NA,"1443688592888.jpg","1443688801036.jpg","True","False","False","False","False","False","False","False","False",NA,"Not properly stable","1443688860033.jpg","uuid:af093465-31cf-42b3-a1f6-554de42c43d5","af093465-31cf-42b3-a1f6-554de42c43d5","2015-10-04T09:02:44",NA,NA,"201509251214",NA,"None"
"83","Bda30",31,31020,9,"Bedkholsi","Shree Divya Jyoti Primary School","1443686672897.jpg","0002","EMIS310200002","SCHOOL EMIS310200002","True","public","True","True","False","False","False","False","False",NA,78,"betn_50_99","2015-10-01","Laxman Acharya","Tara Nepal","27.39645966 85.017725 437.1000061035156 5.0",27.39645966,85.017725,437.100006103516,5,"sunny_fair",NA,2,2,"9855072876","1443687167819.jpg","Mr. Purushottam Acharya",4,"teacher","9845370210","teacher",NA,"Mrs. Manju Subedi",11,"1443687312197.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,"Chure,Rapti River",NA,NA,NA,0.5,NA,NA,"Rapti River, Chure",3500,"Rapti","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,"True","False","False","False","False","False","1443687451749.jpg",2062,NA,"foothills",NA,"False","True","False","False","False",NA,"1443687483124.jpg","bet_100_1000m","surfaced_road_poor",NA,"1443687517366.jpg","no",NA,3,0,"1443687539718.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"government",NA,"yes",NA,"1443687573671.jpg","yes",NA,"1443687593481.jpg",3,NA,"1443687631567.jpg",1,"running_water",NA,"1443687665825.jpg","yes","yes",NA,"1443687718605.jpg","False","False","True",NA,NA,"_1",NA,"1443687773788.jpg","1443687960244.jpg","False","False","False","False","False","False","True","False","False",NA,NA,"1443687979227.jpg","uuid:bb3cf36b-1d3d-42da-bda2-325d27c8ab5c","bb3cf36b-1d3d-42da-bda2-325d27c8ab5c","2015-10-04T19:39:18",NA,NA,"201509251214",NA,"None"
"84","Bda30",31,31020,4,"School road","Shree bhutandei higher secondary school","1443434141902.jpg","0022","EMIS310200022","SCHOOL EMIS310200022","True","public","False","True","True","True","True","False","False",NA,775,"betn_500_999","2015-09-28","Sunil Acharya","Durga Mani Ghimire","27.42827285 85.0347846 407.5 4.0",27.42827285,85.0347846,407.5,4,"sunny_fair",NA,2,2,"9862145756","1443434711413.jpg","Madhav prasad dahal",25,"principal","9855071768","teacher","aseem.lamsal@gmail.com","Ashim Lamsal",2,"1443434792037.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.2,NA,NA,"Material collected from rapti river",0.5,NA,NA,0.25,NA,NA,"Rapti River",1000,"Rapti River","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1443435035761.jpg",NA,NA,NA,"False","False","False","False","False","True",NA,NA,NA,"plain",NA,"True","False","False","False","False",NA,"1443435072065.jpg","betn_10_100m","surfaced_road_good",NA,"1443435100067.jpg","no",NA,7,4,"1443435191805.jpg","False","True","False","False","False","False","False","CCS italy",NA,NA,NA,"school",NA,"yes",NA,"1443435270443.jpg","yes",NA,"1443435293318.jpg",6,"Urinals boys and girls separate","1443435449755.jpg",2,"running_water",NA,"1443435532204.jpg","yes","yes",NA,"1443435600890.jpg","False","False","True",NA,NA,"more_than_2",NA,"1443435772625.jpg","1443436830814.jpg","False","False","False","False","False","False","False","True","False",NA,NA,NA,"uuid:60db8e77-ad9d-4aa2-8a41-faa8c8a83755","60db8e77-ad9d-4aa2-8a41-faa8c8a83755","2015-10-04T19:47:49",NA,NA,"201509251214",NA,"None"
